study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,n_seeds,policy_value_bias,policy_value_variance,policy_value_mse,unstable_run_count,unstable_run_fraction
final,0.95,1.1,1000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,6.977032411413212,0.3093413459653315,77.81223766563478,2.1705823426908966,-11.826934037828238,-11.831586406340456,0.004652368512219729,3.9547820928293334,30.889193148982912,52.0152279821947,1.0397107968149775,6.70914486818284,0.39840716153640027,7.397168544429372,0.389721246654984,67.11527850759876,1.138271000032799,1.0,4.982274788031511,104.14003174115885,3.0242147675365074,6.096383986775228,13.479056061463059,58.321081603312585,0.058321081603312584,0.0,0.0,nan,0.0,1.0,0.0,0.0,949.0059251577115,1.0,overlap_collapse,20,0.004652368512219729,30.889171504450143,30.889193148982912,20,1.0
final,0.95,1.1,1000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,4.58738427778166e+23,4.235652133981992e+22,2.160540629946063e+24,5.811134750928921e+22,-902035868080.5697,-11.831586406340456,-902035868068.7379,902035868068.7379,5.393941220268869e+24,9.242723561636732e+24,1.9450863636842624e+23,1.1738105769042164e+25,3.874873332806328e+23,3.8522645327663535e+23,4.076988552309527e+22,3.4448964861119593e+24,4.633454643043589e+23,1.0,1.732050806674413,10.316417698346308,2.643037379795883,4.886309057573191,10.308487254298111,250.0000001936572,0.2500000001936572,0.010000000000000002,0.4036708670668304,8.122361878439117,14.170786713700306,0.7933079255997739,0.7180173802470315,0.46046538463705095,4921.123029262744,0.8,metric_instability_unclassified,20,-902035868068.7379,4.580272512986348e+24,5.393941220268869e+24,16,0.8
final,0.95,1.1,1000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,9.032292575034389e+23,8.462252121265283e+22,4.3487386043634843e+24,1.273139508149872e+23,-678593708515.1313,-11.831586406340456,-678593708503.2998,678593708503.2998,4.387942298457713e+24,1.5122224573014267e+25,4.064545527457311e+23,2.49611521655925e+25,9.16850975165387e+23,7.566491967471959e+23,7.878208450093054e+22,7.582359955076373e+24,1.0962534876644218e+24,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.975009479442567,nan,1.6737866163557051,0.9416789183966874,8865.639258243515,0.0,stable,20,-678593708503.2998,3.927452877237454e+24,4.387942298457713e+24,0,0.0
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,3076045.398698075,167161.56374403392,928548.0558134813,43235.33860137306,-1212.8394175360122,-11.831586406340456,-1201.0078311296718,1208.5597643335354,28304890.951558817,39004983.101935275,612400.2566193388,3392251.239446731,195793.24880495126,3052428.15563187,181101.79864115376,52871.871168129364,523158.50677082577,1.0,1.3306834682229964,7.2198438869179835,3.064323410262833,3.782169596361409,5.156911491511248,361.6573348800283,0.3616573348800283,0.0,0.0,nan,9.865996046761737,0.3545604786646956,1.2250173961874127,0.8157469989312711,13821.987921185113,0.65,finite_sample_variance_or_clipping;metric_instability_unclassified,20,-1201.0078311296718,26862471.14112402,28304890.951558817,13,0.65
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,5283569.234132418,286200.35499668174,1565378.706410088,72689.52976117861,-1583.6530463850434,-11.831586406340456,-1571.821459978703,1579.5629974469991,48590207.25509019,66868656.76213165,1047307.0941512389,5818746.586649603,335137.8506570257,5243630.189502908,310135.6873246233,97768.86221409815,894415.9897036513,1.0,1.2626141162315105,3.954465198351964,3.203889034747733,3.953256016057106,3.954465198351964,386.21567807255866,0.38621567807255863,0.05000000000000001,0.0,4.760772232210583,9.883413041591094,0.3951692686984473,1.200932053516992,0.7921684462678166,13895.676616948243,0.5,metric_instability_unclassified,20,-1571.821459978703,46119584.55304062,48590207.25509019,10,0.5
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip99_ess40,450171.3719052292,24400.8208652528,161262.00478720298,7208.414016103976,-473.1454580021541,-11.831586406340456,-461.3138715958136,468.0238669882668,4194053.1567700305,5746657.673326628,89502.95216336023,519933.95235013217,28984.438170282454,447144.94050322194,26487.993243798916,6061.400171604721,77546.71605077166,1.0,1.2247448709380635,4.908567043218712,2.943819981037395,3.617005160412719,4.907906021572648,400.00000017774494,0.40000000017774495,0.010000000000000002,0.06570710186846554,6.488844327363344,13.466746382881814,0.36336068265757226,1.2475816118546397,0.8127127304643859,14574.245794714985,0.5,metric_instability_unclassified,20,-461.3138715958136,3981242.6686433116,4194053.1567700305,10,0.5
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clipped,2887263.3675245857,156801.13962069488,866658.8430055615,40444.19002074709,-1174.1903562393427,-11.831586406340456,-1162.358769833002,1170.0609322869454,26533556.391682375,36569762.51385169,574233.3747727737,3172193.3270547553,183452.51894575797,2865028.3241132186,169866.50324096403,48943.414962214956,489786.32279927144,1.0,1.3135474355281782,5.193798701925382,3.0861489140661833,3.809187851962492,5.193096020516922,367.6509622974108,0.3676509622974108,0.010000000000000002,0.0,6.488844327363344,9.86824495552989,0.36336068265757226,1.220783796356922,0.8103119228853444,13720.545280536122,0.6,metric_instability_unclassified,20,-1162.358769833002,25182478.481874693,26533556.391682375,12,0.6
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe,18679945212598.723,902213122617.3223,12406487413123.441,745001322197.6036,-2893179.5130518116,-11.831586406340456,-2893167.6814654055,2893169.244326531,167389798355296.06,228696267486345.34,3483991487014.2837,23272417103610.297,1220638589498.4243,19122477389569.43,1129728749110.9355,1735589819872.4565,2784580344402.3184,1.0,4.982274788031511,104.14003174115885,3.0242147675365074,6.096383986775228,13.479056061463059,58.321081603312585,0.058321081603312584,0.0,0.0,nan,0.0,1.0,0.0,0.0,996.8094036215531,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-2893167.6814654055,159019379122220.12,167389798355296.06,20,1.0
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe_clipped,25.343031326776124,1.3552643310740387,19.681786643726493,0.7498220700010795,-15.749042403715032,-11.831586406340456,-3.9174559973745757,7.242796006971029,249.58194776477535,334.16815868638696,5.021470552290364,36.82815220332657,1.767873290474634,25.22874953319697,1.4934393449995613,0.005396712128399291,4.741606424799164,1.0,1.732050806674413,10.316417698346308,2.643037379795883,4.886309057573191,10.308487254298111,250.0000001936572,0.2500000001936572,0.010000000000000002,0.4036708670668304,8.122361878439117,14.170786713700306,0.7933079255997739,0.7180173802470315,0.46046538463705095,11110.50685904828,0.15,metric_instability_unclassified,20,-3.9174559973745757,234.23548627340932,249.58194776477535,3,0.15
final,0.95,1.1,1000,0.05,0.1,well_specified,9.5,standard_fqe,472466.93345968454,25366.770955906417,412642.2882861277,13909.254302053023,-515.9418003742136,-11.831586406340456,-504.11021396787316,509.4539245796065,5090534.361501762,6625746.264435221,94882.94834709607,917148.1715284435,37174.29730257896,474324.20412063075,28217.853309282007,13727.906978875162,102060.17429921731,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.975009479442567,nan,1.6737866163557051,0.9416789183966874,27689.522507721977,0.0,stable,20,-504.11021396787316,4836407.253675026,5090534.361501762,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe,5.532555060529663,0.14321254360009397,23.550796771904594,0.9229669468171388,-9.183547482176623,-11.831586406340456,2.648038924163836,3.932982272064753,23.593588099888652,34.03185529604816,0.5603690842716816,19.0644276732028,0.7129607744701923,5.402745184838761,0.16112829908475224,5.110435218291168,0.9095586666432082,1.0,1.3371720161699217,9.22806758400978,3.0307819134198932,3.8015472033165545,5.267167918227182,1435.9875061593668,0.3589968765398417,0.0,0.0,nan,9.88082842700402,0.27617678645818305,1.240568094571675,0.8824455319912173,250.73547548054685,0.0,stable,20,2.648038924163836,16.581477956001883,23.593588099888652,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip95,13.396302197550252,0.22040447352115314,29.982093181429956,1.1352322012721712,-6.470007172174887,-11.831586406340456,5.36157923416557,5.751855551456104,46.484102229085906,58.758045871423974,0.8181305246767614,31.586054970969748,0.9367277683366352,13.236864570192342,0.24877108160427658,4.962448397537431,1.0492482120627264,1.0,1.262614620835644,3.9827078612310935,3.1748384061786448,3.9823727493550427,3.9827078612310935,1542.9999609282463,0.3857499902320615,0.05000000000000001,0.0,4.767927195618158,9.898827983281947,0.3096170695958086,1.215368051269661,0.8666393804638203,257.0880387247344,0.0,stable,20,5.36157923416557,17.737570344850425,46.484102229085906,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip99_ess40,9.181279160338295,0.10886983522484821,20.924098181734525,0.8016664909891507,-11.127274257536644,-11.831586406340456,0.7043121488038132,3.1735391598748257,14.435890562728758,21.445281227288707,0.35105598835702145,16.413326030338276,0.539726087641543,8.977868541532148,0.1175613697459689,4.532499203356173,0.7133954517471682,1.0,1.2247448710281463,5.0031871893350495,2.909805448593859,3.631302101276553,5.003063077942169,1600.0000005697593,0.4000000001424399,0.010000000000000002,0.06932889436604454,6.606426088259464,13.546156333021523,0.28353236110560287,1.2630266180625997,0.8806246865824804,270.62629132791994,0.0,stable,20,0.7043121488038132,13.939834959776116,14.435890562728758,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clipped,6.487315373044218,0.15769798463230786,24.48132025349339,0.9770782155112526,-8.43105712743774,-11.831586406340456,3.4005292789027175,4.222588955151211,27.184113003142876,38.220138120978504,0.6210804765632985,21.102530606243157,0.7648848749390251,6.343202255720076,0.1776708994659583,5.06016207579126,0.9367434714358998,1.0,1.317138722435578,5.307862090215017,3.054009039404813,3.83079292659828,5.307727736988578,1463.8505865368911,0.36596264663422273,0.010000000000000002,0.0,6.606426088259464,9.88329241188647,0.2835323611056029,1.2362054881549116,0.8788620844670152,251.14218987550444,0.0,stable,20,3.4005292789027175,15.620513626468234,27.184113003142876,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe,9.204735756555138,0.5674118832925761,210.77114523231745,5.641504753221545,-0.7698915121632299,-11.831586406340456,11.061694894177226,11.061694894177226,122.42911122754269,155.71875049686747,2.1104113060429674,78.61862397469801,2.4086124223998526,9.183168197410385,0.6395041541728108,41.009894888199575,4.007691882170518,1.0,7.800069911607375,365.4578778914355,2.7983398172987153,5.817823136943837,13.135140344614248,146.66090532248964,0.0366652263306224,0.0,0.0,nan,0.0,1.0,0.0,0.0,229.82094090455826,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,11.061694894177226,0.06801729567614721,122.42911122754269,20,1.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe_clipped,28.159546157720847,0.19933679550097366,37.63941578584807,1.0429179525987966,-10.60389294257266,-11.831586406340456,1.2276934637677983,2.1774460712653374,6.528210862808697,13.003747459375834,0.28289861175708547,33.78047586560159,0.59733126528432,27.922242684534705,0.22363882583758884,3.6774121026227817,0.7645813289433004,1.0,1.7320508069187777,10.549648687697312,2.5885871533365696,4.9089025388367045,10.54824796266385,1000.0000005630027,0.2500000001407507,0.010000000000000002,0.4060379478847608,8.014242748330117,14.200915448139767,0.6296254674160486,0.7300938081553279,0.6441029358319688,241.7348406671468,0.0,stable,20,1.2276934637677983,5.0209796218305245,6.528210862808697,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_affine,9.5,standard_fqe,499.9724214698029,1.8651229434166996,407.3171300168704,2.1166453138371564,0.1910127092317378,-11.831586406340456,12.022599115572199,12.022599115572199,151.93356576431754,159.87646777124758,0.9541140474050718,435.9427766678617,1.9648645257561257,499.07535425657204,2.149202266834229,3.078735884423099,1.4035852244147082,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.99811300923012,nan,1.6748619020087268,0.9633347736693777,604.3376595849539,0.0,stable,20,12.022599115572199,7.390676270560176,151.93356576431754,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe,25.746880139635994,1.154680560704842,58.485681296458566,1.6488664285986716,-18.13938674083133,-11.831586406340456,-6.307800334490872,7.078207749048163,159.35409802402168,250.08757936815573,4.1375794180174434,79.42257564401874,2.6702454666736,26.593704592734497,1.3677124134883594,2.3428089783954085,5.416735166641407,1.0,1.3371720161699217,9.22806758400978,3.0307819134198932,3.8015472033165545,5.267167918227182,1435.9875061593668,0.3589968765398417,0.0,0.0,nan,9.88082842700402,0.27617678645818305,1.240568094571675,0.8824455319912173,5823.833031962585,0.0,stable,20,-6.307800334490872,119.56575296421859,159.35409802402168,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip95,192.38817702170167,8.109720045349627,486.4909597290921,13.212895695390586,-24.001457622997712,-11.831586406340456,-12.169871216657253,12.390969774443557,1771.948598047888,2253.450294467172,29.395071549292595,656.9443543103547,20.232591591774423,203.89048037218393,10.158093846912347,6.70830084381299,31.588076838314684,1.0,1.262614620835644,3.9827078612310935,3.1748384061786448,3.9823727493550427,3.9827078612310935,1542.9999609282463,0.3857499902320615,0.05000000000000001,0.0,4.767927195618158,9.898827983281947,0.3096170695958086,1.215368051269661,0.8666393804638203,6065.943394994595,0.0,stable,20,-12.169871216657253,1623.8428326178641,1771.948598047888,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clip99_ess40,12829171862.157583,689309637.9727306,51660237543.05397,1418030735.7657669,-86717.53786151645,-11.831586406340456,-86705.7062751101,86705.7482024934,150052833517.95367,189606960368.947,2608485314.9482317,117757979391.78244,3719737678.6922493,12959584829.135471,843540273.1075894,8454709308.568423,4782157068.817077,1.0,1.2247448710281463,5.0031871893350495,2.909805448593859,3.631302101276553,5.003063077942169,1600.0000005697593,0.4000000001424399,0.010000000000000002,0.06932889436604454,6.606426088259464,13.546156333021523,0.28353236110560287,1.2630266180625997,0.8806246865824804,5886.662651114638,0.0,stable,20,-86705.7062751101,142534954017.28802,150052833517.95367,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,estimated_weighted_fqe_clipped,42.02703494844509,1.757720386491247,90.9030129333841,2.4618509005121925,-18.497246870953983,-11.831586406340456,-6.665660464613525,7.138976898530883,309.34432607893655,431.50979825952925,6.209032275696707,123.96228131862763,3.8983717722753206,44.114069225292695,2.15536450457226,2.0776076383503845,7.485275186414363,1.0,1.317138722435578,5.307862090215017,3.054009039404813,3.83079292659828,5.307727736988578,1463.8505865368911,0.36596264663422273,0.010000000000000002,0.0,6.606426088259464,9.88329241188647,0.2835323611056029,1.2362054881549116,0.8788620844670152,5908.7969989519415,0.0,stable,20,-6.665660464613525,264.9132966494249,309.34432607893655,0,0.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe,0.908639838273371,0.04807730773218062,68.11040900878952,1.884680331026058,-9.674914191917544,-11.831586406340456,2.156672214422913,2.696514615729053,8.3388204011283,11.54553300294416,0.17837686684317205,1.8354419366655388,0.0750344326433189,0.9267771726343158,0.055105866188550144,59.24854806210383,0.21880348290777368,1.0,7.800069911607375,365.4578778914355,2.7983398172987153,5.817823136943837,13.135140344614248,146.66090532248964,0.0366652263306224,0.0,0.0,nan,0.0,1.0,0.0,0.0,923.7215173191419,1.0,overlap_collapse,20,2.156672214422913,3.6875853606644684,8.3388204011283,20,1.0
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,oracle_weighted_fqe_clipped,9.927933820438084e+19,8.254311904064656e+18,4.782234280212597e+20,1.2971205451501222e+19,-13983246894.89603,-11.831586406340456,-13983246883.064442,13983246883.064442,1.2017031260991744e+21,1.742324547229133e+21,3.2723215385586893e+19,2.1232069740779497e+21,6.9389602083982434e+19,9.625455891626954e+19,9.122619285151367e+18,4.6753215841535105e+20,8.260429557480432e+19,1.0,1.7320508069187777,10.549648687697312,2.5885871533365696,4.9089025388367045,10.54824796266385,1000.0000005630027,0.2500000001407507,0.010000000000000002,0.4060379478847608,8.014242748330117,14.200915448139767,0.6296254674160486,0.7300938081553279,0.6441029358319688,5120.548253999919,0.95,metric_instability_unclassified,20,-13983246883.064442,1.0061719327064432e+21,1.2017031260991744e+21,19,0.95
final,0.95,1.1,4000,0.05,0.1,misspecified_diag_quad,9.5,standard_fqe,6.816224009294238e+18,6.604696080210621e+17,4.385893024605626e+19,1.3406675663804785e+18,-2318446451.807718,-11.831586406340456,-2318446439.9761314,2318446439.9761314,4.9119671393412006e+19,1.0940595342367811e+20,2.790955511380684e+18,1.84655340496104e+20,6.813794385734138e+18,6.148617852942983e+18,6.812053385221738e+17,3.85549579568716e+19,8.042654205835431e+18,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.99811300923012,nan,1.6748619020087268,0.9633347736693777,9144.731437752385,0.0,stable,20,-2318446439.9761314,4.3744477498374005e+19,4.9119671393412006e+19,0,0.0
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe,116781880.87402728,6362394.767676275,74768522.60601774,2845013.8043510276,-7942.559202662667,-11.831586406340456,-7930.727616256327,7933.752234742967,1257381293.5025363,1622924927.4514773,23708926.248942044,198239917.5107835,8729414.739186877,121760107.9656463,7655855.508021486,6143444.630382741,24331614.32407165,1.0,1.3371720161699217,9.22806758400978,3.0307819134198932,3.8015472033165545,5.267167918227182,1435.9875061593668,0.3589968765398417,0.0,0.0,nan,9.88082842700402,0.27617678645818305,1.240568094571675,0.8824455319912173,13913.991536768048,0.6,finite_sample_variance_or_clipping;metric_instability_unclassified,20,-7930.727616256327,1194484852.9792852,1257381293.5025363,12,0.6
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip95,56389663.68147751,3072534.3674515234,40024992.00116444,1477185.3005783292,-5558.795509699379,-11.831586406340456,-5546.963923293039,5550.1838588226565,615076928.0868541,788679240.6277378,11380406.591535758,101669364.90341829,4307738.961783353,58836493.642903686,3703175.6304482534,3067545.098489498,12042344.233620951,1.0,1.262614620835644,3.9827078612310935,3.1748384061786448,3.9823727493550427,3.9827078612310935,1542.9999609282463,0.3857499902320615,0.05000000000000001,0.0,4.767927195618158,9.898827983281947,0.3096170695958086,1.215368051269661,0.8666393804638203,13745.237908776267,0.55,metric_instability_unclassified,20,-5546.963923293039,584308119.3205397,615076928.0868541,11,0.55
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clip99_ess40,606205.1784285511,32878.74705044717,500927.94627865,18530.846671469473,-586.6434236879523,-11.831586406340456,-574.8118372816118,577.8767895406986,6587461.830692052,8445326.561367165,121865.23882359025,1091789.6605425063,46165.81409374175,632592.6967993013,39652.668336615105,16772.147922447035,127610.58293398668,1.0,1.2247448710281463,5.0031871893350495,2.909805448593859,3.631302101276553,5.003063077942169,1600.0000005697593,0.4000000001424399,0.010000000000000002,0.06932889436604454,6.606426088259464,13.546156333021523,0.28353236110560287,1.2630266180625997,0.8806246865824804,14651.09200480233,0.5,metric_instability_unclassified,20,-574.8118372816118,6257053.182412991,6587461.830692052,10,0.5
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,estimated_weighted_fqe_clipped,77037760.43280812,4192697.373539968,50444440.51093577,1910557.621665402,-6458.033963524433,-11.831586406340456,-6446.202377118092,6449.386448682608,830670292.8782437,1070863475.9343752,15605674.599010866,131673940.55166142,5766524.480186076,80329033.23236851,5046172.449907387,3924842.1196994027,16077689.386048201,1.0,1.317138722435578,5.307862090215017,3.054009039404813,3.83079292659828,5.307727736988578,1463.8505865368911,0.36596264663422273,0.010000000000000002,0.0,6.606426088259464,9.88329241188647,0.2835323611056029,1.2362054881549116,0.8788620844670152,13694.183460425706,0.55,metric_instability_unclassified,20,-6446.202377118092,789116767.7914805,830670292.8782437,11,0.55
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe,11.002333973259725,0.5924908032799425,35.40726329873696,1.1218813750106904,-15.38884593343567,-11.831586406340456,-3.557259527095212,5.516268030824145,112.68836340701418,149.11620927229075,2.2120085499051654,18.358820269718656,0.8095055384246439,11.816627998240547,0.6788940372703407,8.437623088748474,2.1916509590129367,1.0,7.800069911607375,365.4578778914355,2.7983398172987153,5.817823136943837,13.135140344614248,146.66090532248964,0.0366652263306224,0.0,0.0,nan,0.0,1.0,0.0,0.0,990.8245563647943,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,-3.557259527095212,100.03426806390452,112.68836340701418,20,1.0
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,oracle_weighted_fqe_clipped,0.4963455086909011,0.02609782830915003,0.4728522150503478,0.01680826074475154,-11.909445476399316,-11.831586406340456,-0.07785907005885821,1.7836315715031241,4.831723503353191,6.504267974938332,0.09785886821984863,0.8159283020975252,0.035558887894874124,0.5440523502069827,0.03145229213482502,0.00037870152266610924,0.09615252466276672,1.0,1.7320508069187777,10.549648687697312,2.5885871533365696,4.9089025388367045,10.54824796266385,1000.0000005630027,0.2500000001407507,0.010000000000000002,0.4060379478847608,8.014242748330117,14.200915448139767,0.6296254674160486,0.7300938081553279,0.6441029358319688,11307.71718330261,0.0,stable,20,-0.07785907005885821,4.825661468562762,4.831723503353191,0,0.0
final,0.95,1.1,4000,0.05,0.1,well_specified,9.5,standard_fqe,12.027487127038622,0.682432612370855,18.764220871508062,0.6269560273312799,-14.283278290522102,-11.831586406340456,-2.451691884181646,5.871114017927586,136.98172221404405,177.6794499930502,2.5654657528935254,28.481951894158463,1.072798026707844,13.741554303506387,0.8403524142183911,0.0012436917582589145,3.0023336582148232,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,14.99811300923012,nan,1.6748619020087268,0.9633347736693777,28011.98747315859,0.0,stable,20,-2.451691884181646,130.97092911908186,136.98172221404405,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe,7.68416487991293,0.18041189422486564,25.133854948757428,0.8936077526856405,-10.265050386422772,-11.831586406340456,1.566536019917684,4.876692073561019,34.94986484455918,45.177626580646134,0.5858487034798427,20.341539780568564,0.6977301725881149,7.522811300485661,0.2018693907855731,5.154777822390555,0.9515309602307574,1.0,1.334497132621912,10.390432425393465,3.037022688362444,3.7986657978862937,5.235117953544664,4319.681722774969,0.3599734768979141,0.0,0.0,nan,9.880890817518537,0.2526081991029695,1.2347359970071168,0.9007585972561152,255.0356394879128,0.0,stable,20,1.566536019917684,32.49582974285964,34.94986484455918,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip95,14.784843168693026,0.2334898010896394,30.626344768909586,1.0783036220758186,-7.816711602725607,-11.831586406340456,4.014874803614851,6.344765696656671,52.93015251746406,64.65155244038223,0.7928887320964223,31.532252238116513,0.888547503699462,14.635779152501561,0.2622101201674173,4.937252607508925,1.0688881398290715,1.0,1.2616073735356574,3.9759396625459096,3.1784253117864156,3.975835028069352,3.9759396625459096,4634.077383676646,0.3861731153063871,0.05000000000000001,0.0,4.77163823630478,9.898375841273253,0.2822626690424168,1.2104478935337881,0.8877029442499668,260.24858467804495,0.0,stable,20,4.014874803614851,36.81093282876266,52.93015251746406,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clip99_ess40,11.62674885271906,0.15978661577350323,22.079818092516796,0.7797381107375073,-12.096835483068244,-11.831586406340456,-0.26524907672778564,4.439711272081842,30.087476219185056,37.90327869069641,0.4416929884201746,18.196275054222024,0.5538947174807152,11.472856216721365,0.17816442915772496,4.54466909296099,0.8256930336395785,1.0,1.2247448710034068,4.983129555699202,2.920617674003972,3.6353114547244614,4.983055435976438,4800.000001825629,0.4000000001521357,0.010000000000000002,0.06705680898157881,6.575776711040897,13.525092531228339,0.25953223158586874,1.2559469247571,0.8990759114365166,273.98953164533805,0.0,stable,20,-0.26524907672778564,30.017119146480116,30.087476219185056,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,estimated_weighted_fqe_clipped,8.698446809098941,0.18995871207919823,25.914027370489055,0.9348890028398305,-9.725284290228087,-11.831586406340456,2.1063021161123694,5.222609064255379,37.95223355047371,48.50294901447883,0.6285463189371464,22.166655227978545,0.7354179889685473,8.543111388456044,0.21283404858701624,5.0463200264108545,0.9694941277427762,1.0,1.314122601484854,5.276868361636412,3.061050578060338,3.8287959866354258,5.276788852233064,4404.9740841346,0.3670811736778833,0.010000000000000002,0.0,6.575776711040897,9.883397639985017,0.25953223158586886,1.2302292253506941,0.8976126696659227,254.9614142934435,0.0,stable,20,2.1063021161123694,33.51572494613426,37.95223355047371,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe,9.118674355797555,0.5628865271941608,208.75147135517864,5.600944383341483,-0.8286490473140258,-11.831586406340456,11.002937359026433,11.002937359026433,121.1998719623397,154.30891389697302,2.095833213250658,77.91936632836226,2.392102352284403,9.089122080439529,0.6344726254390197,40.59701314896617,3.975813827005548,1.0,9.258456294588282,722.1707749756273,2.84482465760573,5.8079789198959215,13.180168327596608,371.82001059146927,0.030985000882622443,0.0,0.0,nan,0.0,1.0,0.0,0.0,218.1828730150296,1.0,overlap_collapse;overlap_collapse;finite_sample_variance_or_clipping,20,11.002937359026433,0.13524143568013391,121.1998719623397,20,1.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,oracle_weighted_fqe_clipped,28.103503841671206,0.20323727455098312,35.46439347743465,0.9851948323081722,-11.082697717585761,-11.831586406340456,0.748888688754697,1.2822433629303043,2.3488276095915124,8.37421455802027,0.22870894623156718,31.63443538362916,0.542841644116624,27.897088746447945,0.230274547987384,3.6704743287934596,0.7124099038347538,1.0,1.732050806841914,10.566857536113481,2.600235146859098,4.879987468245329,10.566394848609573,3000.0000018887067,0.2500000001573922,0.010000000000000002,0.40552015306893735,8.045766643519988,14.191949069590839,0.5733042583558602,0.7163955546469686,0.7000731231744709,242.01047458993577,0.0,stable,20,0.748888688754697,1.7879933414467832,2.3488276095915124,0,0.0
final,0.95,1.1,12000,0.05,0.1,misspecified_affine,9.5,standard_fqe,509.00051430482273,2.020017711055649,405.7994170846333,2.1652444562778674,-0.7433707529960003,-11.831586406340456,11.088215653344458,11.088215653344458,124.32069364846957,133.12780175108213,0.9766757440910829,433.1961020576906,2.1170108104023226,508.1179797476014,2.328824864937753,3.0796140232356013,1.4448635716260492,1.0,0.0,1.0,1.0,1.0,1.0,12000.0,1.0,0.0,0.0,nan,14.989764438630164,nan,1.6722604335466311,0.9690149991173775,604.415302838709,0.0,stable,20,11.088215653344458,1.372167273396486,124.32069364846957,0,0.0
