study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,value_gamma,ratio_gamma,reference_distribution,data_mode,fqe_family,ratio_estimator,ratio_moment_violation_l2,ratio_normalization_error,target_ratio_feature_calibration_l2,target_fqe_feature_calibration_l2,ratio_solver,n_seeds,policy_value_bias,policy_value_variance,policy_value_mse,unstable_run_count,unstable_run_fraction
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,0.04790210705312548,0.00016211202034175566,0.05089174709583362,0.0013523504817009133,-0.6003707309504354,-11.831586406340456,11.231215675390022,11.231215675390022,126.40789344465873,161.67244425919384,2.2063745994256188,0.038383153540865,0.000541534254358771,0.047500000319810755,0.0001574581038794789,0.01047729128913139,0.00070949459573144,1.0,0.7506828977076381,2.597542255272283,1.910508260113688,2.1077598439143843,2.597465343216919,2559.481855734956,0.639870463933739,0.009999999999999998,0.0,2.856262113778661,5.3664831702841544,0.48740631671609436,0.6102427072039095,0.6243665136527689,255.68971382036042,0.0,stable,0.95,1.0,stationary,matched_iid,linear,linear_clipped,0.026111686907633293,-0.009999205940143223,0.01761529844129786,0.005124985789074273,linear_reduced_moment,100,11.231215675390022,0.2676878975321724,126.40789344465873,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,0.045837151507716535,0.00013276228897191354,0.049967462696820224,0.001321152555215187,-0.6846541082718515,-11.831586406340456,11.146932298068608,11.146932298068608,124.28711230431176,158.36668812007372,2.159361006095444,0.037450839858052906,0.000549987594543835,0.04540936042148656,0.00012313995735312858,0.010275333875704425,0.000652732589886288,1.0,0.9239184312997516,4.104620923662473,2.1849552548791107,2.7347390893487593,4.104434524602515,2161.351532726613,0.5403378831816534,0.010000000000000002,0.0,3.9985756722688626,3.909086794694635,0.41355973057066536,0.6711701953605802,0.6673731161078371,293.4196822727393,0.0,stable,0.95,1.0,stationary,matched_iid,linear,neural_clipped,0.06528774254086302,-0.01712574955755871,0.026280753085933008,0.006699877665067156,neural_positive_rkhs_moment,20,11.146932298068608,0.03301264658669818,124.28711230431176,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,0.001680264021218838,3.88165839816854e-05,0.05483649786852448,0.0020298378403839946,-0.43255183295396343,-11.831586406340456,11.399034573386494,11.399034573386494,129.94572141940543,165.03277846501638,2.2237004134303824,0.02221195405358921,0.0009429991436842377,0.0012807829988985505,3.340116982298066e-05,0.01120033069881731,0.0005345074764617004,1.0,1.224744870972482,6.69102787256184,2.4356411867799403,3.2011802597369554,6.690232917022579,1600.0000006570233,0.40000000016425574,0.009999999999999998,0.10169144018786028,6.776175009008515,4.986453259996991,0.7611417282159401,0.1587891873669094,0.3563094117378273,186.76418233995963,0.0,stable,0.95,1.0,stationary,matched_iid,linear,oracle_clipped,0.0,0.0,0.005377395943658669,0.0023930040727544316,oracle_exact_clipped,100,11.399034573386494,0.007732214144809926,129.94572141940543,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,0.007867925292113026,8.498727768798639e-05,0.07698984005802428,0.002301443767227156,-0.32988483545562064,-11.831586406340456,11.501701570884839,11.501701570884839,132.3323937443702,167.52341782486465,2.242265315944111,0.03791951998254986,0.0011445274986262748,0.007467579202804696,7.777301375970743e-05,0.011571567208338372,0.0005588908266054096,1.0,2.3291572548170896,83.20325481277132,2.4109636140484554,3.2024078517365755,6.8157997180425465,771.0284665889245,0.1927571166472311,0.0,0.0,nan,0.0,1.0,0.0,0.0,205.08177667723572,0.2,overlap_collapse,0.95,1.0,stationary,matched_iid,linear,oracle_raw,0.0,0.0,0.007158990774200212,0.0047352627476773355,oracle_exact,100,11.501701570884839,0.04325471867547462,132.3323937443702,20,0.2
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,0.5938800392985322,0.0005603335175417762,0.46697884654912586,0.0019705402520873213,-1.2188545593064974,-11.831586406340456,10.612731847033961,10.612731847033961,112.67401015155629,147.74025409040698,2.1095044636224807,0.507413706850401,0.001762193310541985,0.5935423341682691,0.0005224663377714643,0.008741452786814851,0.002022599511671788,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,6.201517064834397,nan,1.0570421363675648,0.8072428833527691,259.41768284385324,0.0,stable,0.95,1.0,stationary,matched_iid,linear,standard,nan,0.0,0.06756312461585048,0.0021838603195836904,uniform,100,10.612731847033961,0.04393289450742511,112.67401015155629,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,0.14191038716919085,0.00018198799696167282,0.16807585039543377,0.0007251464297522197,-3.647523028872513,-11.831586406340456,8.184063377467943,8.184063377467943,68.94870830457623,92.51497568561697,1.422143183505008,0.14467737377844306,0.0003389951499207072,0.14181842484816706,0.0001654246706400215,0.004589365526271602,0.0005759001032637364,1.0,0.7437211573228323,2.603309871576072,1.8951662194912688,2.1023619641602957,2.6032510858645534,2576.332098383455,0.6440830245958638,0.010000000000000002,0.0,2.859955667401234,5.274706889636162,0.490290252605938,0.6189048348066422,0.6211560876662252,256.7685291477973,0.0,stable,0.95,1.0,stationary,matched_iid,neural,linear_clipped,0.026394172498086493,-0.009663528245310282,0.018739600899805794,0.005122994388057521,linear_reduced_moment,20,8.184063377467943,1.9698149381642025,68.94870830457623,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,0.1407451764462271,0.000185161529164672,0.18019249586010372,0.0010365260454991824,-2.91066814592356,-11.831586406340456,8.920918260416897,8.920918260416897,80.85863433729594,106.24507532206103,1.5682811178639162,0.14627497484343607,0.00039392648898190044,0.14064244586847974,0.0001665036828636607,0.007192348697019395,0.0005651892780375705,1.0,0.9239184312997516,4.104620923662473,2.1849552548791107,2.7347390893487593,4.104434524602515,2161.351532726613,0.5403378831816534,0.010000000000000002,0.0,3.9985756722688626,3.909086794694635,0.41355973057066536,0.6711701953605802,0.6673731161078371,293.4196822727393,0.0,stable,0.95,1.0,stationary,matched_iid,neural,neural_clipped,0.06528774254086302,-0.01712574955755871,0.026280753085933008,0.006699877665067156,neural_positive_rkhs_moment,20,8.920918260416897,1.2758517282562924,80.85863433729594,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,0.14504987237163758,0.00019197777937414874,0.17875038460547102,0.0009067695238947144,-2.801493495244293,-11.831586406340456,9.030092911096165,9.030092911096165,82.4753052103601,107.93668633403597,1.5819390595652927,0.15137074853848143,0.00041475853541364125,0.14495536503748718,0.00017919298925319369,0.0052567138288058726,0.0005612207663887472,1.0,1.2247448710107764,6.700249200765771,2.4330170098718815,3.196776118867484,6.699406455526436,1600.00000059699,0.40000000014924747,0.010000000000000002,0.1039994996157475,6.822803057063235,4.981040462596107,0.7728403326265001,0.15714381601629163,0.3433112133884757,185.06982342251075,0.0,stable,0.95,1.0,stationary,matched_iid,neural,oracle_clipped,0.0,0.0,0.005273383197779852,0.0023323572445056342,oracle_exact_clipped,20,9.030092911096165,0.9327272273308918,82.4753052103601,0,0.0
gamma_paper,0.95,1.1,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,0.13907829451474596,0.00018430986786761337,0.16544713464863597,0.0007112378355211097,-3.723591213974906,-11.831586406340456,8.107995192365554,8.107995192365554,67.67743658860346,91.0453888171997,1.407423912161682,0.14142092796569225,0.00033001562247692815,0.13896404924140976,0.00016906354415021694,0.004749634678903755,0.0006002860550497036,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,6.184728825630648,nan,1.057524632216954,0.8041834758128916,257.57555091474677,0.0,stable,0.95,1.0,stationary,matched_iid,neural,standard,nan,0.0,0.06585592782610504,0.0023219983314969185,uniform,20,8.107995192365554,1.9378505491805693,67.67743658860346,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,1.7086215828987792,0.002068393645018699,1.2472182104346208,0.01830781685352463,-1.850400123302588,-11.831586406340456,9.981186283037868,9.981186283037868,102.20362160213703,137.281780225802,2.031284204977775,1.2294230880884993,0.008450413725091725,1.7078149781498921,0.0022089139446321193,0.16084126248075936,0.005485471018809513,1.0,0.8925739514059514,2.8839528630296236,2.209648923239068,2.420205472998665,2.8838860271689435,2228.958344550933,0.5572395861377334,0.009999999999999998,0.0,3.3504676837172864,7.139589385575228,0.3752557014150016,1.0072183857263408,0.7972581658198911,285.70781388374644,0.0,stable,0.95,1.0,stationary,matched_iid,linear,linear_clipped,0.0458473987527526,-0.011884155075555704,0.046275300435268917,0.009148520712984293,linear_reduced_moment,100,9.981186283037868,2.579541985433676,102.20362160213703,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,0.6502053208597397,0.000678668296461345,0.7103103543348306,0.021990793772384245,-1.2228021304731642,-11.831586406340456,10.608784275867292,10.608784275867292,112.62804906892742,146.97430875116532,2.090761243886237,0.47695706416367994,0.007461369005098514,0.6497177931806222,0.0006420405784518434,0.16732516230224453,0.002425968585742307,1.0,0.9398295740983844,3.5320100605105735,2.3305149855356424,2.723882121912246,3.531937472183241,2134.366449374455,0.5335916123436139,0.010000000000000002,0.0,2.829546374917029,9.82965428204013,0.2236184124078457,1.1247672983463173,0.8724206716614165,336.5447770817896,0.0,stable,0.95,1.0,stationary,matched_iid,linear,neural_clipped,0.16269072783616761,-0.19492590141144722,0.04976753445788783,0.02851623381824006,neural_positive_rkhs_moment,20,10.608784275867292,0.08174525703829301,112.62804906892742,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,2.435162511784321,0.001328634787640114,1.673148937033001,0.016327085629483783,-2.024019412922944,-11.831586406340456,9.807566993417515,9.807566993417515,96.45583562151594,131.4988077374086,1.9937415110992152,1.7826564577203814,0.009871836555666265,2.434929118571315,0.001305243127834249,0.1502801919045658,0.006662882091833731,1.0,1.22474487079245,7.216028708979528,2.7697331386703063,3.4400719503185813,7.215111942903369,1600.0000009392543,0.40000000023481364,0.009999999999999998,0.4203694694275037,10.03967265468863,11.311157495007343,0.6990655771957117,0.6226844529428806,0.5661649812435858,225.6302034124057,0.0,stable,0.95,1.0,stationary,matched_iid,linear,oracle_clipped,0.0,0.0,0.05356917491465708,0.0027190908715773996,oracle_exact_clipped,100,9.807566993417515,0.26746529114330964,96.45583562151594,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,0.010838673083780705,9.762491470857616e-05,0.9945271428230649,0.03391310066217741,-0.3684819498866534,-11.831586406340456,11.463104456453802,11.463104456453802,131.4855507473862,166.52955832970503,2.231602633307123,0.3785217513522314,0.014329380143511563,0.010435338016301521,9.032743232771473e-05,0.18311060536870433,0.0005788378935619083,1.0,4.131799249720167,167.78717902582892,3.519159752028831,4.523705063146976,10.204009736848578,317.7192608157559,0.07942981520393898,0.0,0.0,nan,0.0,1.0,0.0,0.0,211.06005027370938,0.99,overlap_collapse,0.95,1.0,stationary,matched_iid,linear,oracle_raw,0.0,0.0,0.007709432650700356,0.008039529766841684,oracle_exact,100,11.463104456453802,0.08278696781513732,131.4855507473862,99,0.99
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,14.917912179164718,0.004040147953214765,11.723939584688207,0.04237669324769508,-4.32155498128077,-11.831586406340456,7.510031425059688,7.510031425059688,57.17332556005943,92.24886181034202,1.6729919192441967,12.845145086557217,0.035670188952385926,14.917543682057676,0.004174520129583078,0.12713731788199878,0.037975462363720985,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,11.973957562249064,nan,1.449423140444,0.9205701847960611,284.84417634081655,0.0,stable,0.95,1.0,stationary,matched_iid,linear,standard,nan,0.0,0.1345825778256911,0.003447905577988068,uniform,100,7.510031425059688,0.7727535546753751,57.17332556005943,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,0.13297746313218853,0.00023516013346175634,0.3203356383947789,0.006691568206353466,-6.348959360056652,-11.831586406340456,5.482627046283806,5.567492642262973,38.49190629043682,56.28253383398887,0.9773419027705945,0.17189699014344434,0.0026695959856584787,0.13261145299932814,0.00022016992778216377,0.06937035363507679,0.0009801439080648234,1.0,0.8905570943958349,2.9442289222324187,2.203515920557926,2.4332706522516006,2.9441566235079213,2232.658911391342,0.5581647278478354,0.010000000000000002,0.0,3.414233914151641,7.193544485280176,0.3757888244946781,1.016923991610082,0.7929278685456017,285.0999003448022,0.0,stable,0.95,1.0,stationary,matched_iid,neural,linear_clipped,0.0464222126289064,-0.012534970821430574,0.04583413967685069,0.009351077421282097,linear_reduced_moment,20,5.482627046283806,8.43270696179414,38.49190629043682,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,0.12198519284109181,0.0001893986525658146,0.34881009450607287,0.008426519019610461,-5.773838527296791,-11.831586406340456,6.057747879043666,6.057747879043666,41.425599075381065,60.15988556772618,1.0452004631632656,0.1530160249148472,0.0026882161720489057,0.12164943049423686,0.00016577231864099788,0.07901090283875886,0.0008817321469042885,1.0,0.9398295740983844,3.5320100605105735,2.3305149855356424,2.723882121912246,3.531937472183241,2134.366449374455,0.5335916123436139,0.010000000000000002,0.0,2.829546374917029,9.82965428204013,0.2236184124078457,1.1247672983463173,0.8724206716614165,336.5447770817896,0.0,stable,0.95,1.0,stationary,matched_iid,neural,neural_clipped,0.16269072783616761,-0.19492590141144722,0.04976753445788783,0.02851623381824006,neural_positive_rkhs_moment,20,6.057747879043666,4.7292897093230355,41.425599075381065,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,0.1360791344135221,0.00020236101252188058,0.3645699805681328,0.00738565890848687,-6.405011099736976,-11.831586406340456,5.426575306603483,5.426575306603483,34.265348604543604,51.652016449341446,0.9426006843672484,0.15841177778785911,0.0021059649273850066,0.13577806074242676,0.00017607135136894439,0.09563518960518168,0.0007529401940436876,1.0,1.2247448708802509,7.409202836431794,2.743194827846746,3.3923203754125737,7.408309938189392,1600.0000008016118,0.4000000002004029,0.010000000000000002,0.42518078827764844,10.515494135962548,11.316461472083057,0.7188926926879131,0.627808388280146,0.5464758260299751,222.6597153912102,0.0,stable,0.95,1.0,stationary,matched_iid,neural,oracle_clipped,0.0,0.0,0.052567390050437965,0.0029363807108438614,oracle_exact_clipped,20,5.426575306603483,4.817629046304928,34.265348604543604,0,0.0
gamma_paper,0.95,1.35,4000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,0.11435746766036445,0.00023326352445468096,0.2738167637670827,0.005466789857729979,-8.167908893890424,-11.831586406340456,3.663677512450034,4.433645386663952,24.04834951452998,39.22564443768055,0.7513252173241115,0.1245382972511944,0.0019582127625570834,0.11371525648008049,0.0002184786631492306,0.12112491595744104,0.0013899624740266983,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,11.971011211900658,nan,1.4488597305960498,0.9179690589531768,282.87205307246455,0.0,stable,0.95,1.0,stationary,matched_iid,neural,standard,nan,0.0,0.12946737850244966,0.003980328745280959,uniform,20,3.663677512450034,10.625816599297913,24.04834951452998,0,0.0
