study_stage,gamma,shift,sample_size,process_noise_sd,behavior_action_sd,feature_regime,seed,estimator,target_q_mse,target_q_mse_se,behavior_q_mse,behavior_q_mse_se,policy_value_estimate,policy_value_true,policy_value_error,policy_value_absolute_error,policy_value_squared_error,initial_v_mse,initial_v_mse_se,behavior_v_mse,behavior_v_mse_se,target_v_mse,target_v_mse_se,behavior_bellman_residual_mse,target_bellman_residual_mse,weight_mean,weight_std,weight_max,weight_q90,weight_q95,weight_q99,effective_sample_size,effective_sample_size_fraction,fraction_clipped,chosen_uniform_mix,clip_level,oracle_log_ratio_rmse,oracle_estimated_weight_corr,oracle_estimated_weight_mae,oracle_estimated_weight_rel_mse,weighted_design_condition_number,unstable_run_flag,unstable_reason,value_gamma,ratio_gamma,reference_distribution,data_mode,fqe_family,ratio_estimator,ratio_moment_violation_l2,ratio_normalization_error,target_ratio_feature_calibration_l2,target_fqe_feature_calibration_l2,ratio_solver
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_oracle_raw_fqe,1.6689156544702581,0.23364187112281967,49.43544513832545,3.1112275942382426,-0.8081164864734629,-11.831586406340458,11.023469919866995,11.023469919866995,121.51688907421246,154.83470038356134,2.136698071652165,17.653194844751237,1.1735992605363998,1.859236324,0.27203820932698697,9.949247745181824,0.7201039923510689,1.0,3.1008150160756327,113.58994878428692,2.8120145099508225,3.587173087580048,7.74921968054966,376.8233387188051,0.09420583467970127,0.0,0.0,nan,0.0,0.9999999999999999,0.0,0.0,202.71135960312296,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.03700792166880791,0.03689068232727999,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_oracle_clipped_fqe,1.6773956706063067,0.049571575811386735,7.973738962919744,0.6264012595655984,-14.409612981441652,-11.831586406340458,-2.5780265751011946,2.5780265751011946,6.646221021927995,14.523089549754562,0.1705819922372019,2.853439353469221,0.1777271804472468,1.608590232987836,0.05596050826330553,1.6443226719468838,0.20984295225152277,1.0,1.224744870782899,6.785782986867687,2.6203810752493815,3.2743638265216912,6.784547163412758,1600.0000009542273,0.4000000002385568,0.01,0.24795169252902266,6.903329637798193,8.817233977634423,0.6336193393479435,0.32764600840189356,0.5937277699366595,164.42578995565856,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.03314732554890484,0.042007556465427004,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_estimated_clipped_fqe,6.5681087372386475,0.2802619168748608,8.44060689835466,0.378291455904013,-22.769555137441387,-11.831586406340458,-10.937968731100929,10.937968731100929,119.63915996254167,131.8262687867383,0.8958750763047232,5.430803342316849,0.2161499824634083,6.654874774375004,0.3289388582024687,1.6339225897940097,0.3569673395066964,1.0,0.6985554349385742,2.0445337468696603,1.860829367783873,1.950236753318335,2.0445247670718576,2688.2087246264796,0.6720521811566199,0.01,0.0,2.3274774003448653,5.849302860365531,0.29402966139355813,0.8839357404848707,0.8317662389899192,222.91051330787087,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.09542769410526669,-0.0052035315504882496,0.031279125314653176,0.03609667142187017,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,2,linear_neural_weighted_clipped_fqe,2.189786633677999,0.22765289326117455,48.513481423508374,3.1016101238548393,-1.1886300570709827,-11.831586406340458,10.642956349269475,10.642956349269475,113.27251985245545,148.17429848817065,2.1358320995685274,17.039493341222116,1.1437371655593909,2.374882632556117,0.2637659852553232,10.224656102987788,0.7473079052645183,1.0000000000000002,0.6134674546879154,2.2497344123307985,1.7914072110765265,1.9396073010509065,2.2497157685212583,2906.253733391755,0.7265634333479387,0.01,0.0,1.9305161905288692,7.79528590016193,0.1386314224308759,1.0863839413713055,0.8915614839588323,265.65090577413997,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.16752417388350915,-0.14093449540053216,0.02895651152190513,0.058983375849697914,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_standard_fqe,13.99373698449438,0.2673311517908076,14.39219864526229,0.22758175868979022,-23.47808618248027,-11.831586406340458,-11.64649977613981,11.64649977613981,135.64095703562467,149.8840483929037,1.0436216437327572,12.403765989666482,0.2513450433976797,14.070162879436722,0.31165386402828865,1.369822409455676,0.44554677180905256,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,9.880987510663422,nan,1.2274654341134918,0.7969758417532413,232.3771290501831,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.1718102867367875,0.16605996006484106,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_oracle_raw_fqe,1.6644791843188769,0.21774230738025446,43.67393345483544,2.5544010926863105,-0.39457970281358434,-11.831586406340458,11.437006703526874,11.437006703526874,130.80512233651865,167.3250008958887,2.257379849594947,17.340881692923,1.1031401035840531,2.266656978805278,0.33850322645513226,8.868119125465142,0.6567452812487763,0.9999999999999999,1.9812930643876685,48.22702138929637,2.9468737108878376,3.9819464910543725,7.363458845602801,812.096632987035,0.20302415824675876,0.0,0.0,nan,0.0,0.9999999999999999,0.0,0.0,194.57923837519309,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.03184276134984741,0.04293937714308219,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_oracle_clipped_fqe,1.7945377114802068,0.04996868946246803,6.599047086334721,0.40140887612217596,-14.25908337790539,-11.831586406340458,-2.4274969715649313,2.4274969715649313,5.892741546956913,14.278453010446029,0.20166093962128964,2.7500277146181493,0.17454579156418182,1.6862964434043328,0.055999277090690115,1.3904688767734394,0.20743141566871287,1.0,1.2247448708923652,6.214667225144207,2.6278348330712475,3.468446405770829,6.213414565996651,1600.0000007826204,0.4000000001956551,0.01,0.23459622017107903,6.189486307078459,8.933143920220779,0.8847911793977933,0.2965787452924327,0.2297201433523328,160.18597944624588,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.03480694088540913,0.0432305453087209,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_estimated_clipped_fqe,8.164414343340301,0.35434068253235285,7.504772145590605,0.267992000582825,-23.91694502378955,-11.831586406340458,-12.08535861744909,12.08535861744909,146.055892912351,160.08660158527238,1.0773881690872011,6.291575247642407,0.24802226159641327,8.077173957764794,0.40718288184817936,1.6344557578414345,0.38901778999375647,1.0000000000000002,0.5352778055471552,1.5656609245631459,1.509077018573162,1.5374143322938512,1.5656526099004198,3109.1570736769618,0.7772892684192404,0.01,0.0,1.6980345954688778,7.031482467325198,0.40756701042872884,0.9743552345841874,0.6796356537789409,213.0511265936043,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.10714724481294313,-0.003929016646604722,0.02974472021711884,0.038723712166819906,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,3,linear_neural_weighted_clipped_fqe,1.9903733919709066,0.19839056565279864,41.943341254331244,2.5003489248106248,-1.1971204395158688,-11.831586406340458,10.634465966824589,10.634465966824589,113.09186639955044,150.04873428186346,2.158205498699999,16.047824271128377,1.0421409753279374,2.5508845191217255,0.3126927709556424,9.100237283649466,0.6663944995784032,1.0,0.6681356645728393,2.540114719316156,1.8828241119267068,2.12432101769115,2.540091330409505,2765.476656693627,0.6913691641734068,0.01,0.0,2.3232218337059014,7.784663539973022,0.21221551929708596,1.0718170035464167,0.7735377390199529,261.3839635790473,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.12706654521171906,-0.08340139501137289,0.032508506701727814,0.06395071270287378,neural_positive_rkhs_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_standard_fqe,11.803598093539827,0.26036739490152433,12.51164266520789,0.21117838258493887,-23.067065120057816,-11.831586406340458,-11.235478713717358,11.235478713717358,126.23598192639585,140.2805985825359,0.9132340588416181,10.88212964537594,0.24516757472607978,11.595955609327046,0.2889735210855078,1.3410231219759507,0.41575382256359367,1.0,0.0,1.0,1.0,1.0,1.0,4000.0,1.0,0.0,0.0,nan,9.806590475948791,nan,1.2319293953364565,0.8996404255759785,220.00759085168525,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.17340133078483116,0.1533236317691409,uniform
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_oracle_raw_fqe,2.0187912662232406,0.24653503806552857,47.89061799668665,2.7892845920588103,-0.44962475164986015,-11.831586406340458,11.381961654690597,11.381961654690597,129.54905110884712,163.03462847927338,2.189552866523393,18.036311691594577,1.217574549139388,1.952438804224718,0.29495354382236316,9.27980250965807,0.8491824392631376,1.0000000000000002,2.9940226098215517,103.24293757479693,2.7284233056272016,3.483110166502713,7.775214665569784,401.43829769608556,0.1003595744240214,0.0,0.0,nan,0.0,1.0,0.0,0.0,212.7394479556256,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.04021696704242331,0.04534847065102454,oracle_exact
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_oracle_clipped_fqe,1.5143895379417718,0.04161438433949283,7.170906460507195,0.46565803167750386,-13.477640264385876,-11.831586406340458,-1.646053858045418,1.646053858045418,2.709493303586205,11.441772813734962,0.19835973921365965,3.065462529537192,0.23679152711685134,1.4035119711876607,0.04470078165276331,1.3802336379704812,0.24880548947134964,1.0,1.22474487045228,6.949779369701526,2.5966211041387828,3.2475834903407774,6.94946161952151,1600.00000147253,0.4000000003681325,0.01,0.24319342747330666,7.055024694954318,8.888280894069311,0.6731751779499252,0.32678836729047317,0.5547095112958458,162.69020922728157,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.03295898666885961,0.042552560941867254,oracle_exact_clipped
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_estimated_clipped_fqe,9.786468432493894,0.43812776297909367,16.206311843838982,0.33529388901328694,-26.48412383090116,-11.831586406340458,-14.652537424560704,14.652537424560704,214.696852978152,229.83891393071227,1.2381046704090892,11.378297692937098,0.39400024195668554,9.113889492051284,0.4869190003614476,1.8529396669922118,0.4731123938356804,1.0,0.783127742715191,2.1999869794011566,2.018017099055508,2.1160434351813335,2.199985141403669,2479.406881060462,0.6198517202651156,0.01,0.0,2.6962627911283663,5.784234432832942,0.2674887771077489,0.8421378460357032,0.8353025147898738,211.69693543174867,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.10943597996688695,-0.0052007641379218095,0.04534138502194106,0.04305309934701308,linear_reduced_moment
gamma_design,0.95,1.1,4000,0.05,0.1,misspecified_affine,4,linear_neural_weighted_clipped_fqe,2.1532357872578896,0.21933017028714805,46.731676521977526,2.759983535593338,-1.398471648437764,-11.831586406340458,10.433114757902693,10.433114757902693,108.84988355156698,142.20424155728213,2.050311818003865,16.6557488508484,1.1533280871752982,2.111570573505383,0.2645492218398835,9.832876913286576,0.8583081210206536,1.0,0.7503628482933545,3.0946389172199016,2.0244326841890508,2.386882994219852,3.094600376493047,2559.10835898867,0.6397770897471674,0.01,0.0,2.632495379447936,7.744170387183558,0.14627797131097756,1.0916957886620249,0.8901852739010219,259.83862889992344,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.1840770584408984,-0.14642770160523022,0.045608078874556056,0.07682182065317453,neural_positive_rkhs_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,linear_standard_fqe,213.3057757106364,0.445365287175212,248.92836858722077,4.5575703210170495,-3.8841596249986523,-11.831586406340458,7.947426781341806,7.947426781341806,63.16159244478897,65.77555539390401,0.4171140087267796,230.88325460148175,2.5904289920593184,213.001462567778,0.4895331168667946,10.942077844226139,0.6734051348818866,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.460014741156511,nan,1.6388678613075944,0.9182687560553368,577.446646878881,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.5151051987543581,0.4320178073705966,uniform
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,linear_oracle_raw_fqe,2.2146859280367854,0.30301546476528757,389.1641707874856,15.636818483531377,-0.1308528695624075,-11.831586406340458,11.700733536778051,11.700733536778051,136.9071652986826,170.59324069853636,2.2238930986403536,132.70398043591703,6.183734234915314,2.3938454477723785,0.3413908983331399,77.04852128938245,0.8798034815443662,1.0,3.351898425107791,45.353243051556234,3.2862688584712734,6.741865931646108,16.01231467094788,81.73124394466308,0.08173124394466308,0.0,0.0,nan,0.0,1.0,0.0,0.0,210.83558766999818,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.03414125600877966,0.04509767393441316,oracle_exact
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,linear_oracle_clipped_fqe,54.15476030946302,0.14047222176375493,130.26720411904597,4.8065025795413225,-5.338563283448054,-11.831586406340458,6.493023122892404,6.493023122892404,42.159349274415426,48.51429840652232,0.5890335754088813,100.21261002954898,2.8328819513583166,53.947335223275566,0.13834743717083153,11.240356345385589,0.3219728754741246,1.0000000000000004,1.2247448697674088,8.02627619368277,2.1042287907564785,3.712285996765561,8.02561287061358,400.00000063654636,0.40000000063654634,0.01,0.5749682297464459,10.848215062771953,13.976614484676286,0.9334777035330303,0.9449303861653123,0.4144558381474301,310.2498758678988,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.2882850396893938,0.24398279997856628,oracle_exact_clipped
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,linear_estimated_clipped_fqe,14.468311346251692,1.0741493466920364,136.32393604744325,6.955924656983556,11.458070051027793,-11.831586406340458,23.289656457368253,23.289656457368253,542.4080979022348,632.2799747005515,6.40264783845507,124.34389632817731,5.91332251223751,14.500443910384558,1.2230467217837133,12.273240279137319,1.5348297656628072,0.9999999999999999,1.0429353768887772,3.0617597768463827,2.604061197962991,2.819610269371854,3.0612991316252387,478.9927662630371,0.4789927662630371,0.01,0.0,3.711749102595547,10.090860425393025,0.42465750980517614,1.2494374240230208,0.7645050969757866,209.57015154072153,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.1427319527503843,-0.007372899093419427,0.10881202389847236,0.06939385515474895,linear_reduced_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,linear_neural_weighted_clipped_fqe,8.642398775237602,0.25152112338902943,381.519574887529,15.715120961625313,-2.207105590772671,-11.831586406340458,9.624480815567786,9.624480815567786,92.63063096923236,129.20629951849818,2.0119829386054193,124.37414423403114,5.998113109616594,8.77442615581015,0.27737629624739646,81.63864337480193,0.9789055260639846,0.9999999999999999,0.9938570803410555,3.1223202979695706,2.5247354567794194,2.7542645022083456,3.1222756133736835,503.0808935158638,0.5030808935158638,0.01,0.0,2.1242751598358156,11.339458653607858,0.25761024008684796,1.4128248947308664,0.8587188648084003,311.44606962060567,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.20361512970298612,-0.3187714655442432,0.05605177654955021,0.07851795396131096,neural_positive_rkhs_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,neural_standard_fqe,3.8804794732985193,0.44160717599350613,307.54093999370224,12.955153993318103,2.948411519833778,-11.831586406340458,14.779997926174236,14.779997926174236,218.44833869771472,261.89807742717255,3.0581203668922226,130.2731311070669,6.0128355649599525,4.135947618098649,0.5020324578751866,47.3779734378676,1.2523032107186969,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.460014741156511,nan,1.6388678613075944,0.9182687560553368,577.446646878881,0.0,stable,0.95,0.99,discounted,matched_iid,neural,standard,nan,0.0,0.5151051987543581,0.4320178073705966,uniform
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,neural_oracle_clipped_fqe,3.8107730159283557,0.4373486178474319,307.5204925770377,12.955215026259404,2.8561730024810226,-11.831586406340458,14.687759408821481,14.687759408821481,215.73027645142395,258.89420190893486,3.0316943048422864,128.85159188765408,5.964131442195281,4.063729234068734,0.49692258778110304,48.116213667872415,1.2396484069711928,1.0000000000000004,1.2247448697674088,8.02627619368277,2.1042287907564785,3.712285996765561,8.02561287061358,400.00000063654636,0.40000000063654634,0.01,0.5749682297464459,10.848215062771953,13.976614484676286,0.9334777035330303,0.9449303861653123,0.4144558381474301,310.2498758678988,0.0,stable,0.95,0.99,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.2882850396893938,0.24398279997856628,oracle_exact_clipped
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,neural_estimated_clipped_fqe,2.737561170367788,0.3603719618517716,309.0915283665607,12.980088428466619,1.1824430311168235,-11.831586406340458,13.014029437457282,13.014029437457282,169.3649621990047,207.68946839868173,2.5846449324848026,120.61587657150383,5.672478696979573,2.9570226120498275,0.4088810568627326,53.141376163662045,1.1928759447175339,0.9999999999999999,1.0429353768887772,3.0617597768463827,2.604061197962991,2.819610269371854,3.0612991316252387,478.9927662630371,0.4789927662630371,0.01,0.0,3.711749102595547,10.090860425393025,0.42465750980517614,1.2494374240230208,0.7645050969757866,209.57015154072153,0.0,stable,0.95,0.99,discounted,matched_iid,neural,linear_clipped,0.1427319527503843,-0.007372899093419427,0.10881202389847236,0.06939385515474895,linear_reduced_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,0,neural_neural_weighted_clipped_fqe,1.6251682663743563,0.2519961743962253,390.9327874270704,15.660353369061857,-1.5186027883661373,-11.831586406340458,10.312983617974322,10.312983617974322,106.35763110460672,136.92254889637871,1.9213622486505253,124.23783082871002,5.851963583637545,1.7794445628200544,0.284261039544492,84.12884476300425,0.8909967910105491,0.9999999999999999,0.9938570803410555,3.1223202979695706,2.5247354567794194,2.7542645022083456,3.1222756133736835,503.0808935158638,0.5030808935158638,0.01,0.0,2.1242751598358156,11.339458653607858,0.25761024008684796,1.4128248947308664,0.8587188648084003,311.44606962060567,0.0,stable,0.95,0.99,discounted,matched_iid,neural,neural_clipped,0.20361512970298612,-0.3187714655442432,0.05605177654955021,0.07851795396131096,neural_positive_rkhs_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,linear_standard_fqe,179.62712139737044,0.4500855414766799,214.84468192850136,4.247924875575117,-6.331680194781427,-11.831586406340458,5.499906211559031,5.499906211559031,30.248968335945612,34.08178060603528,0.3872096411396429,209.4092008582365,3.2234406201652464,180.33650669226978,0.492471643925348,10.208777345263464,0.6011596907592116,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.455708710131779,nan,1.6374414723891964,0.9571956635162724,636.4822712486899,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.576031485215287,0.466507860624409,uniform
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,linear_oracle_raw_fqe,2.371116228789101,0.28915604921633004,364.385932197849,14.823655301263138,0.12865873725795696,-11.831586406340458,11.960245143598415,11.960245143598415,143.04746389496947,179.72804425923454,2.356769251596557,143.67949433660027,7.0730968166348305,2.783147873041246,0.40586802627671037,72.16373404494566,0.8813444301598152,0.9999999999999999,4.7288602155399335,124.86290191443592,2.9362883494560488,6.922144067108363,11.23134856515107,42.804336483727646,0.04280433648372765,0.0,0.0,nan,0.0,1.0,0.0,0.0,214.72618899029018,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.03278165820382744,0.056994547717407945,oracle_exact
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,linear_oracle_clipped_fqe,42.09847084172266,0.1334871603507701,111.39879302045613,4.464318737580039,-7.182269019008238,-11.831586406340458,4.6493173873322196,4.6493173873322196,21.616152168149696,28.13083018690616,0.4952956232688626,97.07257066815434,3.5538102874486333,42.276993916746314,0.1385013365347022,10.437521410177935,0.30843732932685886,1.0,1.2247448703667265,6.750312679419771,2.1683671019214446,4.37003574604873,6.7406659755320355,400.0000004016624,0.4000000004016624,0.01,0.5464483855757863,8.185789002547132,13.930573305653615,0.6464995004999426,0.901608538660018,0.7008578638227375,378.6378364035986,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.30871395800610407,0.2526548726790354,oracle_exact_clipped
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,linear_estimated_clipped_fqe,4.672585511805582,0.293134331527612,72.63061985972756,3.800916379272719,-1.1633047375705243,-11.831586406340458,10.668281668769934,10.668281668769934,113.8122337642126,156.6218540662517,2.2335571046312808,46.99589303292272,3.0044062321422778,4.569048021330504,0.39177902536687037,11.224120273932098,0.5135223685890412,1.0,0.9395713270282582,2.636676348979389,2.3284008423291946,2.4450930888311833,2.636661310552229,531.1254720603757,0.5311254720603757,0.01,0.0,3.083620196318129,10.471481711476766,0.25868887991812384,1.3180393138597055,0.8965861096722962,225.2523999155798,0.0,stable,0.95,0.99,discounted,matched_iid,linear,linear_clipped,0.09450050365050582,-0.003374328001675808,0.10787471051812199,0.06881082112716883,linear_reduced_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,linear_neural_weighted_clipped_fqe,9.747988033852561,0.16893011461932164,317.0060831517274,13.601070181074517,-4.05020263045551,-11.831586406340458,7.781383775884948,7.781383775884948,60.54993346760549,94.11295489378631,1.6774738698481426,115.30328894630618,6.136745722966342,10.045344761792101,0.2505855836499259,72.33642578568193,0.8156175687699274,1.0,0.8905169032534936,2.4079528592879265,2.140926311098879,2.25736150652829,2.407847597816885,557.718152625795,0.557718152625795,0.01,0.0,1.5978751015663146,11.308669780619178,0.18114357681464335,1.3998966930028032,0.9258364391264556,298.892522578153,0.0,stable,0.95,0.99,discounted,matched_iid,linear,neural_clipped,0.15978355650473744,-0.3361208693170652,0.037997439437612225,0.0576149372749937,neural_positive_rkhs_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,neural_standard_fqe,2.774103950816565,0.3200028506224915,281.65561036230656,12.128846900193949,1.031680504508575,-11.831586406340458,12.863266910849033,12.863266910849033,165.46363561974363,204.7261603584808,2.58015633068986,102.64167252366985,5.313057949382871,3.2551630953470747,0.4520834321497146,64.6915885845183,1.0619573776985927,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.455708710131779,nan,1.6374414723891964,0.9571956635162724,636.4822712486899,0.0,stable,0.95,0.99,discounted,matched_iid,neural,standard,nan,0.0,0.576031485215287,0.466507860624409,uniform
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,neural_oracle_clipped_fqe,2.8009667269023697,0.32124421692106453,281.6818936352009,12.12737804540413,1.0648248012357617,-11.831586406340458,12.89641120757622,12.89641120757622,166.31742203489753,205.66085763160189,2.5884670866595516,103.4422837731254,5.3401941572589005,3.2838604814104086,0.4537551530463581,64.12017482674801,1.0672785968127545,1.0,1.2247448703667265,6.750312679419771,2.1683671019214446,4.37003574604873,6.7406659755320355,400.0000004016624,0.4000000004016624,0.01,0.5464483855757863,8.185789002547132,13.930573305653615,0.6464995004999426,0.901608538660018,0.7008578638227375,378.6378364035986,0.0,stable,0.95,0.99,discounted,matched_iid,neural,oracle_clipped,0.0,0.0,0.30871395800610407,0.2526548726790354,oracle_exact_clipped
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,neural_estimated_clipped_fqe,2.3000781638409613,0.29008805473644333,277.8487893289534,11.986302373317086,0.21456858252708275,-11.831586406340458,12.04615498886754,12.04615498886754,145.10985001581832,182.9856433261622,2.418122000460715,102.43011232575445,5.309927700568646,2.772827381292131,0.41378297070762154,62.487789496503225,1.087282020763285,1.0,0.9395713270282582,2.636676348979389,2.3284008423291946,2.4450930888311833,2.636661310552229,531.1254720603757,0.5311254720603757,0.01,0.0,3.083620196318129,10.471481711476766,0.25868887991812384,1.3180393138597055,0.8965861096722962,225.2523999155798,0.0,stable,0.95,0.99,discounted,matched_iid,neural,linear_clipped,0.09450050365050582,-0.003374328001675808,0.10787471051812199,0.06881082112716883,linear_reduced_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,1,neural_neural_weighted_clipped_fqe,1.4133620981025783,0.2091847978509205,351.2604222550153,14.420291124932364,-2.171346100894166,-11.831586406340458,9.660240305446292,9.660240305446292,93.32024275896907,124.22409286144764,1.8549127902327203,111.01722819177131,5.837417369451859,1.7644577028403856,0.3020078249616176,90.43627547553517,0.8453130252007209,1.0,0.8905169032534936,2.4079528592879265,2.140926311098879,2.25736150652829,2.407847597816885,557.718152625795,0.557718152625795,0.01,0.0,1.5978751015663146,11.308669780619178,0.18114357681464335,1.3998966930028032,0.9258364391264556,298.892522578153,0.0,stable,0.95,0.99,discounted,matched_iid,neural,neural_clipped,0.15978355650473744,-0.3361208693170652,0.037997439437612225,0.0576149372749937,neural_positive_rkhs_moment
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,2,linear_standard_fqe,278.8533568280162,0.6417789846054915,268.20258970010957,4.533973553389877,-5.842210812739772,-11.831586406340458,5.989375593600686,5.989375593600686,35.872620001219566,38.64104891329314,0.3311383548773971,254.9819020012209,2.143657235145183,278.68344450421273,0.7211924796165656,11.929738629587716,0.9363075731463998,1.0,0.0,1.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,nan,14.60477408762127,nan,1.6562715809664896,0.9187668475446095,699.3863945971345,0.0,stable,0.95,0.99,discounted,matched_iid,linear,standard,nan,0.0,0.6163579692824884,0.49226789674178545,uniform
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,2,linear_oracle_raw_fqe,2.017966878652649,0.2651079693355691,429.2693544178347,18.141178439832764,0.12587663653748704,-11.831586406340458,11.957463042877945,11.957463042877945,142.9809224217919,178.90058039756516,2.363249758171706,127.15277147745898,5.983233282438604,2.23928873590486,0.3105566355382792,85.19690694631505,0.777487025167753,1.0,3.3630707532070123,52.97914366599947,3.537293116120279,7.330022423824618,12.127810283680518,81.23315245539052,0.08123315245539052,0.0,0.0,nan,0.0,1.0,0.0,0.0,225.52639574346287,1.0,overlap_collapse,0.95,0.99,discounted,matched_iid,linear,oracle_raw,0.0,0.0,0.02688288289598007,0.051762008291173424,oracle_exact
gamma_design,0.95,1.35,1000,0.05,0.1,misspecified_affine,2,linear_oracle_clipped_fqe,47.50094679777825,0.1491967500762851,104.82937634897772,4.669881271373127,-8.24236502773311,-11.831586406340458,3.5892213786073484,3.5892213786073484,12.882510104652034,17.068840369526527,0.32084414542627265,70.54085305859397,2.01967662334674,47.379622918970426,0.15182235189729126,12.288019660235724,0.2915258716862029,1.0000000000000002,1.2247448700897392,6.780965509728646,2.367195356967142,4.3158830889542426,6.780373670424205,400.000000510219,0.400000000510219,0.01,0.5497496231459083,8.946061053743378,14.07750895354066,0.8823773724714875,0.9136957487691029,0.4501445886564045,376.9401742558243,0.0,stable,0.95,0.99,discounted,matched_iid,linear,oracle_clipped,0.0,0.0,0.33327700242581276,0.2615210251435954,oracle_exact_clipped
